step,train_loss,val_loss,train_acc,val_acc,in_context_acc
0,0.6931471824645996,0.6930830478668213,0.5699999928474426,0.5,0.559499979019165
1,0.6914116144180298,0.6930830478668213,0.5899999737739563,0.5,0.559499979019165
2,0.6903590559959412,0.6930830478668213,0.6299999952316284,0.5,0.559499979019165
3,0.6937991380691528,0.6930830478668213,0.5199999809265137,0.5,0.559499979019165
4,0.6918174028396606,0.6930830478668213,0.49000000953674316,0.5,0.559499979019165
5,0.6880754232406616,0.6930830478668213,0.6200000047683716,0.5,0.559499979019165
6,0.6877367496490479,0.6930830478668213,0.5799999833106995,0.5,0.559499979019165
7,0.6885997653007507,0.6930830478668213,0.5799999833106995,0.5,0.559499979019165
8,0.6802671551704407,0.6930830478668213,0.6800000071525574,0.5,0.559499979019165
9,0.6857122778892517,0.6930830478668213,0.6600000262260437,0.5,0.559499979019165
10,0.6816833019256592,0.6930830478668213,0.6700000166893005,0.5,0.559499979019165
11,0.6878177523612976,0.6930830478668213,0.5400000214576721,0.5,0.559499979019165
12,0.6783439517021179,0.6930830478668213,0.6899999976158142,0.5,0.559499979019165
13,0.6893985271453857,0.6930830478668213,0.5400000214576721,0.5,0.559499979019165
14,0.6825811266899109,0.6930830478668213,0.6299999952316284,0.5,0.559499979019165
15,0.6791738867759705,0.6930830478668213,0.6899999976158142,0.5,0.559499979019165
16,0.6786344647407532,0.6930830478668213,0.7099999785423279,0.5,0.559499979019165
17,0.676464319229126,0.6930830478668213,0.6499999761581421,0.5,0.559499979019165
18,0.6758794188499451,0.6930830478668213,0.7300000190734863,0.5,0.559499979019165
19,0.6744270324707031,0.6930830478668213,0.6800000071525574,0.5,0.559499979019165
20,0.6800793409347534,0.6930830478668213,0.5899999737739563,0.5,0.559499979019165
21,0.6678787469863892,0.6930830478668213,0.800000011920929,0.5,0.559499979019165
22,0.6647959351539612,0.6930830478668213,0.7900000214576721,0.5,0.559499979019165
23,0.6665273904800415,0.6930830478668213,0.75,0.5,0.559499979019165
24,0.6666213870048523,0.6930830478668213,0.699999988079071,0.5,0.559499979019165
25,0.6630460619926453,0.6930830478668213,0.7900000214576721,0.5,0.559499979019165
26,0.6697782278060913,0.6930830478668213,0.7099999785423279,0.5,0.559499979019165
27,0.6711413860321045,0.6930830478668213,0.7099999785423279,0.5,0.559499979019165
28,0.6714981198310852,0.6930830478668213,0.6899999976158142,0.5,0.559499979019165
29,0.6614530086517334,0.6930830478668213,0.7099999785423279,0.5,0.559499979019165
30,0.6647517681121826,0.6930830478668213,0.7599999904632568,0.5,0.559499979019165
31,0.663773775100708,0.6930830478668213,0.7799999713897705,0.5,0.559499979019165
32,0.6731581091880798,0.6930830478668213,0.6600000262260437,0.5,0.559499979019165
33,0.6639600992202759,0.6930830478668213,0.6800000071525574,0.5,0.559499979019165
34,0.6774916052818298,0.6930830478668213,0.6700000166893005,0.5,0.559499979019165
35,0.6506284475326538,0.6930830478668213,0.75,0.5,0.559499979019165
36,0.6625191569328308,0.6930830478668213,0.7400000095367432,0.5,0.559499979019165
37,0.6649606227874756,0.6930830478668213,0.6899999976158142,0.5,0.559499979019165
38,0.667849600315094,0.6930830478668213,0.7099999785423279,0.5,0.559499979019165
39,0.666237473487854,0.6930830478668213,0.7300000190734863,0.5,0.559499979019165
40,0.6544835567474365,0.6930830478668213,0.6800000071525574,0.5,0.559499979019165
41,0.6608121991157532,0.6930830478668213,0.7099999785423279,0.5,0.559499979019165
42,0.6555944681167603,0.6930830478668213,0.7400000095367432,0.5,0.559499979019165
43,0.6500968337059021,0.6930830478668213,0.7799999713897705,0.5,0.559499979019165
44,0.6422887444496155,0.6930830478668213,0.8100000023841858,0.5,0.559499979019165
45,0.6479537487030029,0.6930830478668213,0.7799999713897705,0.5,0.559499979019165
46,0.6507774591445923,0.6930830478668213,0.7799999713897705,0.5,0.559499979019165
47,0.649617075920105,0.6930830478668213,0.7400000095367432,0.5,0.559499979019165
48,0.6579331159591675,0.6930830478668213,0.7200000286102295,0.5,0.559499979019165
49,0.6566222906112671,0.6930830478668213,0.7300000190734863,0.5,0.559499979019165
50,0.6496967077255249,0.6568584442138672,0.7200000286102295,0.7099999785423279,0.8427500128746033
51,0.6438201665878296,0.6568584442138672,0.7599999904632568,0.7099999785423279,0.8427500128746033
52,0.6444644927978516,0.6568584442138672,0.7699999809265137,0.7099999785423279,0.8427500128746033
53,0.6559879183769226,0.6568584442138672,0.7200000286102295,0.7099999785423279,0.8427500128746033
54,0.6451173424720764,0.6568584442138672,0.75,0.7099999785423279,0.8427500128746033
55,0.6392495036125183,0.6568584442138672,0.800000011920929,0.7099999785423279,0.8427500128746033
56,0.6507001519203186,0.6568584442138672,0.7200000286102295,0.7099999785423279,0.8427500128746033
57,0.6488465666770935,0.6568584442138672,0.7300000190734863,0.7099999785423279,0.8427500128746033
58,0.642201840877533,0.6568584442138672,0.7900000214576721,0.7099999785423279,0.8427500128746033
59,0.6398837566375732,0.6568584442138672,0.75,0.7099999785423279,0.8427500128746033
60,0.6387021541595459,0.6568584442138672,0.7799999713897705,0.7099999785423279,0.8427500128746033
61,0.6456146240234375,0.6568584442138672,0.75,0.7099999785423279,0.8427500128746033
62,0.6437007188796997,0.6568584442138672,0.7699999809265137,0.7099999785423279,0.8427500128746033
63,0.6337218284606934,0.6568584442138672,0.8100000023841858,0.7099999785423279,0.8427500128746033
64,0.6327263712882996,0.6568584442138672,0.8299999833106995,0.7099999785423279,0.8427500128746033
65,0.6454509496688843,0.6568584442138672,0.6899999976158142,0.7099999785423279,0.8427500128746033
66,0.6441696882247925,0.6568584442138672,0.75,0.7099999785423279,0.8427500128746033
67,0.6310495734214783,0.6568584442138672,0.7900000214576721,0.7099999785423279,0.8427500128746033
68,0.6265984177589417,0.6568584442138672,0.7900000214576721,0.7099999785423279,0.8427500128746033
69,0.6143383979797363,0.6568584442138672,0.800000011920929,0.7099999785423279,0.8427500128746033
70,0.6364486217498779,0.6568584442138672,0.7599999904632568,0.7099999785423279,0.8427500128746033
71,0.6237502098083496,0.6568584442138672,0.8199999928474426,0.7099999785423279,0.8427500128746033
72,0.6077219843864441,0.6568584442138672,0.8399999737739563,0.7099999785423279,0.8427500128746033
73,0.6305644512176514,0.6568584442138672,0.75,0.7099999785423279,0.8427500128746033
74,0.6250556707382202,0.6568584442138672,0.800000011920929,0.7099999785423279,0.8427500128746033
75,0.6331964731216431,0.6568584442138672,0.7200000286102295,0.7099999785423279,0.8427500128746033
76,0.6272173523902893,0.6568584442138672,0.7799999713897705,0.7099999785423279,0.8427500128746033
77,0.6553922891616821,0.6568584442138672,0.6899999976158142,0.7099999785423279,0.8427500128746033
78,0.6266400218009949,0.6568584442138672,0.7599999904632568,0.7099999785423279,0.8427500128746033
79,0.6346411108970642,0.6568584442138672,0.7599999904632568,0.7099999785423279,0.8427500128746033
80,0.6396572589874268,0.6568584442138672,0.7400000095367432,0.7099999785423279,0.8427500128746033
81,0.6171652674674988,0.6568584442138672,0.8399999737739563,0.7099999785423279,0.8427500128746033
82,0.6107158660888672,0.6568584442138672,0.8100000023841858,0.7099999785423279,0.8427500128746033
83,0.6306712627410889,0.6568584442138672,0.7900000214576721,0.7099999785423279,0.8427500128746033
84,0.6090909838676453,0.6568584442138672,0.7900000214576721,0.7099999785423279,0.8427500128746033
85,0.6255925297737122,0.6568584442138672,0.8100000023841858,0.7099999785423279,0.8427500128746033
86,0.6132785081863403,0.6568584442138672,0.7799999713897705,0.7099999785423279,0.8427500128746033
