step,train_loss,val_loss,train_acc,val_acc,in_context_acc
0,0.6931473612785339,0.6918054819107056,0.49300000071525574,0.7179999947547913,0.7733500003814697
1,0.6918819546699524,0.6918054819107056,0.7239999771118164,0.7179999947547913,0.7733500003814697
2,0.6907025575637817,0.6918054819107056,0.7599999904632568,0.7179999947547913,0.7733500003814697
3,0.689238429069519,0.6918054819107056,0.7839999794960022,0.7179999947547913,0.7733500003814697
4,0.6878677010536194,0.6918054819107056,0.8029999732971191,0.7179999947547913,0.7733500003814697
5,0.6866698265075684,0.6918054819107056,0.7889999747276306,0.7179999947547913,0.7733500003814697
6,0.6853705048561096,0.6918054819107056,0.800000011920929,0.7179999947547913,0.7733500003814697
7,0.6843262314796448,0.6918054819107056,0.7950000166893005,0.7179999947547913,0.7733500003814697
8,0.6831873655319214,0.6918054819107056,0.7940000295639038,0.7179999947547913,0.7733500003814697
9,0.6817878484725952,0.6918054819107056,0.7950000166893005,0.7179999947547913,0.7733500003814697
10,0.6808319687843323,0.6918054819107056,0.7889999747276306,0.7179999947547913,0.7733500003814697
11,0.6778774261474609,0.6918054819107056,0.8240000009536743,0.7179999947547913,0.7733500003814697
12,0.6775248050689697,0.6918054819107056,0.8050000071525574,0.7179999947547913,0.7733500003814697
13,0.6770128011703491,0.6918054819107056,0.8009999990463257,0.7179999947547913,0.7733500003814697
14,0.6756085753440857,0.6918054819107056,0.8019999861717224,0.7179999947547913,0.7733500003814697
15,0.674142062664032,0.6918054819107056,0.8050000071525574,0.7179999947547913,0.7733500003814697
16,0.6720534563064575,0.6918054819107056,0.8080000281333923,0.7179999947547913,0.7733500003814697
17,0.6739220023155212,0.6918054819107056,0.7789999842643738,0.7179999947547913,0.7733500003814697
18,0.670842170715332,0.6918054819107056,0.7960000038146973,0.7179999947547913,0.7733500003814697
19,0.6680257320404053,0.6918054819107056,0.8100000023841858,0.7179999947547913,0.7733500003814697
20,0.6677907705307007,0.6918054819107056,0.8100000023841858,0.7179999947547913,0.7733500003814697
21,0.6658915877342224,0.6918054819107056,0.8130000233650208,0.7179999947547913,0.7733500003814697
22,0.6670768857002258,0.6918054819107056,0.800000011920929,0.7179999947547913,0.7733500003814697
23,0.6662298440933228,0.6918054819107056,0.7979999780654907,0.7179999947547913,0.7733500003814697
24,0.6637936234474182,0.6918054819107056,0.8019999861717224,0.7179999947547913,0.7733500003814697
25,0.6619336009025574,0.6918054819107056,0.8109999895095825,0.7179999947547913,0.7733500003814697
26,0.6627308130264282,0.6918054819107056,0.7919999957084656,0.7179999947547913,0.7733500003814697
27,0.6620180606842041,0.6918054819107056,0.7879999876022339,0.7179999947547913,0.7733500003814697
28,0.6586697101593018,0.6918054819107056,0.8109999895095825,0.7179999947547913,0.7733500003814697
29,0.6598930954933167,0.6918054819107056,0.7879999876022339,0.7179999947547913,0.7733500003814697
30,0.6580972075462341,0.6918054819107056,0.7960000038146973,0.7179999947547913,0.7733500003814697
31,0.6556056141853333,0.6918054819107056,0.8080000281333923,0.7179999947547913,0.7733500003814697
32,0.6579686403274536,0.6918054819107056,0.781000018119812,0.7179999947547913,0.7733500003814697
33,0.6547985672950745,0.6918054819107056,0.7960000038146973,0.7179999947547913,0.7733500003814697
34,0.6562962532043457,0.6918054819107056,0.7820000052452087,0.7179999947547913,0.7733500003814697
35,0.6545861959457397,0.6918054819107056,0.7919999957084656,0.7179999947547913,0.7733500003814697
36,0.6507871747016907,0.6918054819107056,0.8040000200271606,0.7179999947547913,0.7733500003814697
37,0.6520984172821045,0.6918054819107056,0.7950000166893005,0.7179999947547913,0.7733500003814697
38,0.6527609825134277,0.6918054819107056,0.7839999794960022,0.7179999947547913,0.7733500003814697
39,0.6497031450271606,0.6918054819107056,0.7900000214576721,0.7179999947547913,0.7733500003814697
40,0.6477103233337402,0.6918054819107056,0.8040000200271606,0.7179999947547913,0.7733500003814697
41,0.6458401083946228,0.6918054819107056,0.8050000071525574,0.7179999947547913,0.7733500003814697
42,0.6497721672058105,0.6918054819107056,0.7860000133514404,0.7179999947547913,0.7733500003814697
43,0.6441771984100342,0.6918054819107056,0.8069999814033508,0.7179999947547913,0.7733500003814697
44,0.646842896938324,0.6918054819107056,0.7900000214576721,0.7179999947547913,0.7733500003814697
45,0.6426297426223755,0.6918054819107056,0.8050000071525574,0.7179999947547913,0.7733500003814697
46,0.6474829316139221,0.6918054819107056,0.7710000276565552,0.7179999947547913,0.7733500003814697
47,0.6395275592803955,0.6918054819107056,0.8109999895095825,0.7179999947547913,0.7733500003814697
48,0.6395979523658752,0.6918054819107056,0.8109999895095825,0.7179999947547913,0.7733500003814697
49,0.6397075653076172,0.6918054819107056,0.8019999861717224,0.7179999947547913,0.7733500003814697
50,0.640643298625946,0.6378440260887146,0.7950000166893005,0.7979999780654907,0.8008124828338623
51,0.6382393836975098,0.6378440260887146,0.8040000200271606,0.7979999780654907,0.8008124828338623
52,0.638090193271637,0.6378440260887146,0.7929999828338623,0.7979999780654907,0.8008124828338623
53,0.6396075487136841,0.6378440260887146,0.7799999713897705,0.7979999780654907,0.8008124828338623
54,0.6319669485092163,0.6378440260887146,0.8190000057220459,0.7979999780654907,0.8008124828338623
55,0.638160765171051,0.6378440260887146,0.7799999713897705,0.7979999780654907,0.8008124828338623
56,0.628299355506897,0.6378440260887146,0.8209999799728394,0.7979999780654907,0.8008124828338623
57,0.6323516964912415,0.6378440260887146,0.8029999732971191,0.7979999780654907,0.8008124828338623
58,0.6257231831550598,0.6378440260887146,0.8230000138282776,0.7979999780654907,0.8008124828338623
59,0.6266417503356934,0.6378440260887146,0.8159999847412109,0.7979999780654907,0.8008124828338623
60,0.6321988105773926,0.6378440260887146,0.7940000295639038,0.7979999780654907,0.8008124828338623
61,0.6331145763397217,0.6378440260887146,0.7900000214576721,0.7979999780654907,0.8008124828338623
62,0.6242644190788269,0.6378440260887146,0.8159999847412109,0.7979999780654907,0.8008124828338623
